city_state,city,state,year,id,holc_polygon,holc_grade,lat,lon,sum_bird_obs
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2015,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,2671
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2016,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,1807
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2001,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,16
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1999,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,58
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2017,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,1644
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1976,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,35
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1971,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,141
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1973,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,32
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1974,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,23
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1970,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,1109
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1969,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,1488
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1975,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,68
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1968,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,295
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1964,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,23
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1996,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,44
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1981,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,1
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1980,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,1
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1995,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,68
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1967,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,3
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1997,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,57
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1979,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,2
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2012,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,1889
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1966,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,1
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1965,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,1
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2000,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,4
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2018,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,1823
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2008,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,335
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1993,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,10
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1998,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,6
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2009,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,394
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2007,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,265
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2004,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,17
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2006,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,75
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1959,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,1
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2002,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,57
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1985,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,2
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2005,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,18
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1986,"CT_Stamford, Darien, and New Canaan_C4_C_1371","CT_Stamford, Darien, and New Canaan_C4_C_1371_Aves_all_observations",C,41.048602,-73.50278,1
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2021,"CT_Stamford, Darien, and New Canaan_C5_C_1372","CT_Stamford, Darien, and New Canaan_C5_C_1372_Aves_all_observations",C,41.039,-73.52341,24
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2020,"CT_Stamford, Darien, and New Canaan_C5_C_1372","CT_Stamford, Darien, and New Canaan_C5_C_1372_Aves_all_observations",C,41.039,-73.52341,12
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2019,"CT_Stamford, Darien, and New Canaan_C5_C_1372","CT_Stamford, Darien, and New Canaan_C5_C_1372_Aves_all_observations",C,41.039,-73.52341,16
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2018,"CT_Stamford, Darien, and New Canaan_C5_C_1372","CT_Stamford, Darien, and New Canaan_C5_C_1372_Aves_all_observations",C,41.039,-73.52341,18
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2017,"CT_Stamford, Darien, and New Canaan_C5_C_1372","CT_Stamford, Darien, and New Canaan_C5_C_1372_Aves_all_observations",C,41.039,-73.52341,1
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2016,"CT_Stamford, Darien, and New Canaan_C5_C_1372","CT_Stamford, Darien, and New Canaan_C5_C_1372_Aves_all_observations",C,41.039,-73.52341,7
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2019,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,58
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2022,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,3
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2021,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,394
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2020,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,658
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2010,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,45
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1951,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,1
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2018,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,219
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2016,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,95
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2017,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,23
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1953,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,1
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2014,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,147
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2015,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,36
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1983,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,1
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1972,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,1
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2008,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,215
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2004,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,164
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2007,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,47
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2012,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,120
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2011,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,125
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1996,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,49
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2009,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,94
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2003,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,37
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1998,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,37
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2006,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,44
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1995,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,39
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2001,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,47
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1992,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,37
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1993,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,38
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2005,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,106
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2000,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,38
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1997,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,46
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1991,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,37
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2002,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,41
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1999,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,46
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,1994,"CT_Stamford, Darien, and New Canaan_C6_C_1373","CT_Stamford, Darien, and New Canaan_C6_C_1373_Aves_all_observations",C,41.07842,-73.472497,35
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2022,"CT_Stamford, Darien, and New Canaan_D1_D_1374","CT_Stamford, Darien, and New Canaan_D1_D_1374_Aves_all_observations",D,41.051223,-73.545825,6
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2021,"CT_Stamford, Darien, and New Canaan_D1_D_1374","CT_Stamford, Darien, and New Canaan_D1_D_1374_Aves_all_observations",D,41.051223,-73.545825,25
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2020,"CT_Stamford, Darien, and New Canaan_D1_D_1374","CT_Stamford, Darien, and New Canaan_D1_D_1374_Aves_all_observations",D,41.051223,-73.545825,28
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2019,"CT_Stamford, Darien, and New Canaan_D1_D_1374","CT_Stamford, Darien, and New Canaan_D1_D_1374_Aves_all_observations",D,41.051223,-73.545825,29
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2018,"CT_Stamford, Darien, and New Canaan_D1_D_1374","CT_Stamford, Darien, and New Canaan_D1_D_1374_Aves_all_observations",D,41.051223,-73.545825,21
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2017,"CT_Stamford, Darien, and New Canaan_D1_D_1374","CT_Stamford, Darien, and New Canaan_D1_D_1374_Aves_all_observations",D,41.051223,-73.545825,16
"Stamford, Darien, and New Canaan, CT","Stamford, Darien, and New Canaan",CT,2016,"CT_Stamford, Darien, and New Canaan_D1_D_1374","CT_Stamford, Darien, and New Canaan_D1_D_1374_Aves_all_observations",D,41.051223,-73.545825,4
